"tag_key","tag_value","language","label"
"emergency","first_aid_kit","el","κουτί πρώτων βοηθειών"
"emergency","first_aid_kit","en","first aid kit"
"emergency","first_aid_kit","es","botiquín"
"emergency","first_aid_kit","fa","جعبه کمکهای اولیه"
"emergency","first_aid_kit","fi","ensiapulaukku"
"emergency","first_aid_kit","fr","trousse de secours"
"emergency","first_aid_kit","he","ערכת עזרה ראשונה"
"emergency","first_aid_kit","hi","प्राथमिक चिकित्सा किट"
"emergency","first_aid_kit","it","kit di pronto soccorso"
"emergency","first_aid_kit","ja","救急箱"
"emergency","first_aid_kit","kn","ಪ್ರಥಮ ಚಿಕಿತ್ಸಾ ಕಿಟ್"
"emergency","first_aid_kit","ko","구급 상자"
"emergency","first_aid_kit","ms","peti pertolongan cemas"
"emergency","first_aid_kit","nl","ehbo-koffer"
"emergency","first_aid_kit","pl","apteczka"
"emergency","first_aid_kit","pt","kit de primeiros socorros"
"emergency","first_aid_kit","ru","аптечка"
"emergency","first_aid_kit","sl","prva pomoč za policijo"
"emergency","first_aid_kit","sv","första hjälpen-väska"
"emergency","first_aid_kit","ta","முதலுதவி கருவிப் பெட்டி"
"emergency","first_aid_kit","th","ชุดปฐมพยาบาล"
"emergency","first_aid_kit","tr","i̇lk yardım kiti"
"emergency","first_aid_kit","uk","аптечка"
"emergency","first_aid_kit","zh","急救包"
"emergency","first_aid_kit","zh-cn","急救包"
"emergency","first_aid_kit","zh-hk","急救包"
"emergency","first_aid_kit","zh-tw","急救包"
"emergency","landing_site","de","notlandeplatz"
"emergency","landing_site","en","emergency landing site"
"emergency","landing_site","fr","site d'atterissage d'urgence"
"emergency","landing_site","sl","mesto za pristanek v sili"
"emergency","life_ring","ar","طافية النجاة"
"emergency","life_ring","bg","спасителен пояс"
"emergency","life_ring","ca","salvavides"
"emergency","life_ring","cs","záchranný kruh"
"emergency","life_ring","da","redningskrans"
"emergency","life_ring","de","rettungsring"
"emergency","life_ring","el","σωσίβιο"
"emergency","life_ring","en","lifebuoy"
"emergency","life_ring","es","salvavidas"
"emergency","life_ring","et","päästerõngas"
"emergency","life_ring","fi","pelastusrengas"
"emergency","life_ring","fr","bouée de sauvetage"
"emergency","life_ring","he","גלגל הצלה"
"emergency","life_ring","hu","mentőöv"
"emergency","life_ring","it","salvagente anulare"
"emergency","life_ring","ja","救命浮環"
"emergency","life_ring","ko","구명부환"
"emergency","life_ring","nb","livbøye"
"emergency","life_ring","nl","reddingsboei"
"emergency","life_ring","pl","koło ratunkowe"
"emergency","life_ring","pt","boia salva-vidas"
"emergency","life_ring","ro","colac de salvare"
"emergency","life_ring","ru","спасательный круг"
"emergency","life_ring","sl","reševalni obroč"
"emergency","life_ring","sv","livboj"
"emergency","life_ring","th","พวงชูชีพ"
"emergency","life_ring","tr","can simidi"
"emergency","life_ring","uk","рятувальний круг"
"emergency","life_ring","vi","phao cứu sinh"
"emergency","life_ring","zh","救生圈"
"emergency","lifeguard","ar","منقذ بحري"
"emergency","lifeguard","ca","socorrista"
"emergency","lifeguard","cs","plavčík"
"emergency","lifeguard","da","livredder"
"emergency","lifeguard","de","rettungsschwimmer"
"emergency","lifeguard","el","ναυαγοσώστης"
"emergency","lifeguard","en","lifeguard"
"emergency","lifeguard","es","socorrista"
"emergency","lifeguard","fa","نجات غریق"
"emergency","lifeguard","fi","uimavalvoja"
"emergency","lifeguard","fr","nageur sauveteur"
"emergency","lifeguard","he","מציל"
"emergency","lifeguard","hu","vízimentő"
"emergency","lifeguard","id","perenang penyelamat"
"emergency","lifeguard","it","bagnino di salvataggio"
"emergency","lifeguard","ja","ライフセービング"
"emergency","lifeguard","ko","인명구조원"
"emergency","lifeguard","nb","livredder"
"emergency","lifeguard","nl","badmeester"
"emergency","lifeguard","pl","ratownik wodny"
"emergency","lifeguard","pt","salva-vidas"
"emergency","lifeguard","pt-br","salva-vidas"
"emergency","lifeguard","ro","salvamar"
"emergency","lifeguard","ru","спасатель на воде"
"emergency","lifeguard","sl","reševalec iz vode"
"emergency","lifeguard","sv","livräddare"
"emergency","lifeguard","tr","cankurtaran"
"emergency","lifeguard","uk","рятувальник на воді"
"emergency","lifeguard","zh","救生員"
"emergency","lifeguard","zh-tw","救生員"
"emergency","lifeguard","de","strandwache"
"emergency","lifeguard","en","lifeguard station"
"emergency","lifeguard","fr","poste des sauveteur-nageurs"
"emergency","marine_refuge","de","rettungsbake"
"emergency","marine_refuge","en","refuge beacon"
"emergency","mountain_rescue","cs","horská služba"
"emergency","mountain_rescue","de","bergrettungsdienst"
"emergency","mountain_rescue","de-ch","bergrettungsdienst"
"emergency","mountain_rescue","el","ορεινή διάσωση"
"emergency","mountain_rescue","en","mountain rescue"
"emergency","mountain_rescue","en-ca","mountain rescue"
"emergency","mountain_rescue","en-gb","mountain rescue"
"emergency","mountain_rescue","es","rescate en montaña"
"emergency","mountain_rescue","fa","امداد و نجات کوهستان"
"emergency","mountain_rescue","fr","secours en montagne"
"emergency","mountain_rescue","it","soccorso alpino"
"emergency","mountain_rescue","ja","山岳救助"
"emergency","mountain_rescue","pl","ratownictwo górskie"
"emergency","mountain_rescue","ro","salvare montană"
"emergency","mountain_rescue","ru","горноспасательная служба"
"emergency","mountain_rescue","sk","horská služba"
"emergency","mountain_rescue","sl","gorsko reševanje"
"emergency","mountain_rescue","sv","fjällräddningen"
"emergency","mountain_rescue","zh","山區搜救"
"emergency","phone","cs","sos hláska"
"emergency","phone","da","nødtelefon"
"emergency","phone","de","notrufsäule"
"emergency","phone","en","emergency telephone"
"emergency","phone","en-ca","emergency telephone"
"emergency","phone","en-gb","emergency telephone"
"emergency","phone","fi","hätäpuhelin"
"emergency","phone","fr","borne d’appel"
"emergency","phone","ja","非常電話"
"emergency","phone","nb","nødtelefon"
"emergency","phone","nl","praatpaal"
"emergency","phone","pl","telefon awaryjny"
"emergency","phone","ru","телефон экстренной связи"
"emergency","phone","sv","nödtelefon"
"emergency","phone","th","โทรศัพท์ฉุกเฉิน"
"emergency","phone","uk","телефон екстреного зв'язку"
"emergency","phone","zh-tw","緊急求助電話"
"emergency","rescue_box","cs","záchranný box"
"emergency","rescue_box","de","selbsthilfebox"
"emergency","rescue_box","en","stretcher box"
"emergency","shower","ar","ديفوتيرين"
"emergency","shower","de","notdusche"
"emergency","shower","en","emergency shower"
"emergency","shower","es","ducha de emergencia"
"emergency","shower","fr","douche fixe de premiers secours"
"emergency","shower","nl","nooddouche"
"emergency","shower","zh","緊急沖淋裝置"
"emergency","siren","af","sirene"
"emergency","siren","ar","صفارة إنذار"
"emergency","siren","bg","сирена (аларма)"
"emergency","siren","ca","sirena"
"emergency","siren","cs","siréna"
"emergency","siren","da","sirene"
"emergency","siren","de","sirene"
"emergency","siren","el","σειρήνα"
"emergency","siren","en","siren"
"emergency","siren","es","sirena"
"emergency","siren","et","sireen"
"emergency","siren","fa","آژیر قرمز"
"emergency","siren","fi","sireeni"
"emergency","siren","fr","sirène"
"emergency","siren","he","אזעקה"
"emergency","siren","hu","sziréna"
"emergency","siren","id","sirene"
"emergency","siren","it","sirena"
"emergency","siren","ja","サイレン"
"emergency","siren","ko","사이렌"
"emergency","siren","lt","sirena"
"emergency","siren","ms","semboyan"
"emergency","siren","nb","sirene"
"emergency","siren","nl","sirene"
"emergency","siren","pl","syrena"
"emergency","siren","pt","sirene"
"emergency","siren","ro","sirenă"
"emergency","siren","ru","газоструйный излучатель"
"emergency","siren","sl","sirena"
"emergency","siren","sv","ljudsiren"
"emergency","siren","tr","siren"
"emergency","siren","uk","газоструменевий випромінювач"
"emergency","siren","vi","còi báo động"
"emergency","siren","zh","警笛"
"emergency","water_tank","en","fire cistern"
"emergency","water_tank","ja","防火水そう"
"emergency","water_tank","ar","خزان مياه"
"emergency","water_tank","ca","dipòsit d'aigua"
"emergency","water_tank","cs","vodojem"
"emergency","water_tank","da","vandtank"
"emergency","water_tank","de","wassertank"
"emergency","water_tank","en","water tank"
"emergency","water_tank","en-ca","water tank"
"emergency","water_tank","en-gb","water tank"
"emergency","water_tank","es","tanque de agua"
"emergency","water_tank","fa","منبع آب"
"emergency","water_tank","fi","vesisäiliö"
"emergency","water_tank","fr","réservoir d'eau"
"emergency","water_tank","he","מכל מים"
"emergency","water_tank","hi","पानी की टंकी"
"emergency","water_tank","hr","vodosprema"
"emergency","water_tank","hu","hidroglóbusz"
"emergency","water_tank","id","tangki air"
"emergency","water_tank","it","serbatoio"
"emergency","water_tank","ja","貯水槽"
"emergency","water_tank","ko","저수조"
"emergency","water_tank","ml","വാട്ടർ ടാങ്ക്"
"emergency","water_tank","nl","watertank"
"emergency","water_tank","pl","zbiornik na wodę"
"emergency","water_tank","pt","caixa-d'água"
"emergency","water_tank","pt-br","caixa-d'água"
"emergency","water_tank","ru","ёмкость для воды"
"emergency","water_tank","sk","vodojem"
"emergency","water_tank","sl","vodni rezervoar"
"emergency","water_tank","tr","su tankı"
"emergency","water_tank","uk","ємність для води"
"emergency","water_tank","vi","bồn nước"
"emergency","water_tank","zh","水缸"
"emergency_ward_entrance","rescue_service","ar","خدمات الطوارئ"
"emergency_ward_entrance","rescue_service","ca","servei d'emergències"
"emergency_ward_entrance","rescue_service","cs","integrovaný záchranný systém"
"emergency_ward_entrance","rescue_service","da","beredskab"
"emergency_ward_entrance","rescue_service","de","behörden und organisationen mit sicherheitsaufgaben"
"emergency_ward_entrance","rescue_service","el","υπηρεσία εκτάκτης ενάγκης"
"emergency_ward_entrance","rescue_service","en","emergency service"
"emergency_ward_entrance","rescue_service","es","servicio de emergencia"
"emergency_ward_entrance","rescue_service","et","päästeteenistus"
"emergency_ward_entrance","rescue_service","fa","مرکز مدیریت حوادث و فوریتهای پزشکی"
"emergency_ward_entrance","rescue_service","fi","pelastuspalvelut"
